distortion,param_name,param_value,level,true_label,predicted,word_correct,char_correct
rotation,degrees,14,4,pJ7fu,pJ7tu,0,4
rotation,degrees,14,4,8uqwc,8uqwc,1,5
rotation,degrees,14,4,VG3Gu,VG3Gu,1,5
rotation,degrees,14,4,GmF0m,GmFOm,0,4
rotation,degrees,14,4,GYsdS,GYsqs,0,3
rotation,degrees,14,4,s9LYo,s9LY6,0,4
rotation,degrees,14,4,4ubvr,4ubvr,1,5
rotation,degrees,14,4,4C0FS,4cOFs,0,2
rotation,degrees,14,4,L9Als,L9Als,1,5
rotation,degrees,14,4,piw8u,plw8u,0,4
rotation,degrees,14,4,x68PH,x68PH,1,5
rotation,degrees,14,4,kIbuV,kIbvV,0,4
rotation,degrees,14,4,ZVhNj,zVhNj,0,4
rotation,degrees,14,4,k9W7y,k9W7y,1,5
rotation,degrees,14,4,13EPa,18EPa,0,4
rotation,degrees,14,4,QvGxf,QvGxf,1,5
rotation,degrees,14,4,Dgt3G,Dgt3G,1,5
rotation,degrees,14,4,uuuIV,uulV,0,2
rotation,degrees,14,4,iSQaJ,isQaJ,0,4
rotation,degrees,14,4,5lizu,5Ilzv,0,2
rotation,degrees,14,4,eKUJC,eKUJc,0,4
rotation,degrees,14,4,ukxaD,ukxaD,1,5
rotation,degrees,14,4,GT8xC,GT8xc,0,4
rotation,degrees,14,4,VDKuk,VDKuk,1,5
rotation,degrees,14,4,EnUYx,EnUYx,1,5
rotation,degrees,14,4,Lb6bF,Lb6bF,1,5
rotation,degrees,14,4,yInn4,ylnn4,0,4
rotation,degrees,14,4,cEJsK,cEJsK,1,5
rotation,degrees,14,4,1hBhE,1hBhE,1,5
rotation,degrees,14,4,Ttaby,Traby,0,4
rotation,degrees,14,4,qeQ1k,qeQ7k,0,4
rotation,degrees,14,4,ijCPD,ljCPD,0,4
rotation,degrees,14,4,gvhNG,gvhNG,1,5
rotation,degrees,14,4,PVbAc,PVbAc,1,5
rotation,degrees,14,4,DAoot,DAe6t,0,3
rotation,degrees,14,4,Hagc6,Hegc6,0,4
rotation,degrees,14,4,C9rsA,c9rsA,0,4
rotation,degrees,14,4,k1QXs,k1QXs,1,5
rotation,degrees,14,4,O0LII,OLOLlI,0,1
rotation,degrees,14,4,0qDUd,OqDUd,0,4
rotation,degrees,14,4,9ezdG,9ezdG,1,5
rotation,degrees,14,4,TvKYK,TvKYK,1,5
rotation,degrees,14,4,A3Jao,A3Ja6,0,4
rotation,degrees,14,4,BhFDo,BhFD6,0,4
rotation,degrees,14,4,CKKRl,cKKRI,0,3
rotation,degrees,14,4,zYgfL,zYgiL,0,4
rotation,degrees,14,4,ptU3R,ptU3R,1,5
rotation,degrees,14,4,x6qzt,x6qzt,1,5
rotation,degrees,14,4,yB7XF,yB7XF,1,5
rotation,degrees,14,4,Q72kc,Q72kc,1,5
rotation,degrees,14,4,dJX2J,dJX2J,1,5
rotation,degrees,14,4,F6ZjE,F6ZIE,0,4
rotation,degrees,14,4,ZVbE7,ZVbE7,1,5
rotation,degrees,14,4,KB0wx,KBOwx,0,4
rotation,degrees,14,4,741tE,741tE,1,5
rotation,degrees,14,4,JbR1k,JbR1k,1,5
rotation,degrees,14,4,cqvPz,cqvPz,1,5
rotation,degrees,14,4,9BIwy,9Blwy,0,4
rotation,degrees,14,4,bn6PU,bn6PU,1,5
rotation,degrees,14,4,9dKLI,9dKLI,1,5
rotation,degrees,14,4,DBlKs,DBIKs,0,4
rotation,degrees,14,4,KyGE4,kyGE4,0,4
rotation,degrees,14,4,TdReG,TdReG,1,5
rotation,degrees,14,4,6dtP1,6dtP1,1,5
rotation,degrees,14,4,VDDBl,vDDBl,0,4
rotation,degrees,14,4,O1Bvt,O1Bvt,1,5
rotation,degrees,14,4,XBk4Q,XBk4O,0,4
rotation,degrees,14,4,CVjZy,CVIZy,0,4
rotation,degrees,14,4,r1rlX,r1IX,0,2
rotation,degrees,14,4,iGgk4,iGgk4,1,5
rotation,degrees,14,4,BjXg3,BjXg8,0,4
rotation,degrees,14,4,i3D6c,i3D6c,1,5
rotation,degrees,14,4,NAErf,NAElf,0,4
rotation,degrees,14,4,BYxfA,BYxiA,0,4
rotation,degrees,14,4,WlOpY,WIOpY,0,4
rotation,degrees,14,4,C8pYc,C8pYc,1,5
rotation,degrees,14,4,65WJj,65NJj,0,4
rotation,degrees,14,4,8tIhU,8thU,0,2
rotation,degrees,14,4,a0G7G,aOG7G,0,4
rotation,degrees,14,4,6JGmI,6JGm,0,4
rotation,degrees,14,4,1saKV,1saKV,1,5
rotation,degrees,14,4,WYvTZ,WYvIz,0,3
rotation,degrees,14,4,ULtbO,ULtbO,1,5
rotation,degrees,14,4,ZRspw,zRspw,0,4
rotation,degrees,14,4,UV911,U191,0,3
rotation,degrees,14,4,pePNl,pePNI,0,4
rotation,degrees,14,4,C0qNZ,COqNz,0,3
rotation,degrees,14,4,23KL2,23KL2,1,5
rotation,degrees,14,4,lhPcy,hPcy,0,0
rotation,degrees,14,4,u32K7,u32K7,1,5
rotation,degrees,14,4,yecvR,JecvR,0,4
rotation,degrees,14,4,KOYK1,kOYK1,0,4
rotation,degrees,14,4,8KYWk,8KYNk,0,4
rotation,degrees,14,4,phdsA,prcsA,0,3
rotation,degrees,14,4,OBad7,OBsd7,0,4
rotation,degrees,14,4,YqVlY,YqVIY,0,4
rotation,degrees,14,4,hjc2T,hIc2T,0,4
rotation,degrees,14,4,WZlQJ,WZlQJ,1,5
rotation,degrees,14,4,56zBQ,56zBQ,1,5
rotation,degrees,14,4,BDVK0,BDVkO,0,3
rotation,degrees,14,4,Lsw8J,Lsw8J,1,5
rotation,degrees,14,4,Lht6Y,Lht6Y,1,5
rotation,degrees,14,4,BjWrS,BjWrs,0,4
rotation,degrees,14,4,EP5Wq,EP5Nq,0,4
rotation,degrees,14,4,wBPnM,wBPnM,1,5
rotation,degrees,14,4,LFCdV,LFccV,0,3
rotation,degrees,14,4,ZHn3e,ZHn3e,1,5
rotation,degrees,14,4,M5aLk,M5aLk,1,5
rotation,degrees,14,4,45Chc,45Chc,1,5
rotation,degrees,14,4,v2hq0,v2hqO,0,4
rotation,degrees,14,4,n7qQj,n7qOj,0,4
rotation,degrees,14,4,QY6BX,OY6BX,0,4
rotation,degrees,14,4,iXE63,lXE63,0,4
rotation,degrees,14,4,DgU9D,DgU9D,1,5
rotation,degrees,14,4,08d2g,O8c2g,0,3
rotation,degrees,14,4,2bdHG,2bdHG,1,5
rotation,degrees,14,4,qlAnS,qlAnS,1,5
rotation,degrees,14,4,qxVQc,qxVQc,1,5
rotation,degrees,14,4,7AzM2,7AzM2,1,5
rotation,degrees,14,4,fE91j,iE91j,0,4
rotation,degrees,14,4,XDfI2,XD7i2,0,3
rotation,degrees,14,4,pEAQj,pEAQj,1,5
rotation,degrees,14,4,n7pmv,n7pmv,1,5
rotation,degrees,14,4,i75Yq,i75Yq,1,5
rotation,degrees,14,4,s8Nrx,s8Nrx,1,5
rotation,degrees,14,4,dy6dJ,dv6dJ,0,4
rotation,degrees,14,4,5EJq5,5EJq5,1,5
rotation,degrees,14,4,xHuf0,xHuiO,0,3
rotation,degrees,14,4,166zK,166zK,1,5
rotation,degrees,14,4,8TLt0,8TLtO,0,4
rotation,degrees,14,4,GTTZX,GTtZX,0,4
rotation,degrees,14,4,34dyX,34dyX,1,5
rotation,degrees,14,4,ss7aZ,ss7az,0,4
rotation,degrees,14,4,Ukgw3,Ukgw3,1,5
rotation,degrees,14,4,t8e0P,t8eOP,0,4
rotation,degrees,14,4,OL85u,OL85u,1,5
rotation,degrees,14,4,38w10,38w1O,0,4
rotation,degrees,14,4,3pUKt,3pUKt,1,5
rotation,degrees,14,4,ONqNH,ONqNH,1,5
rotation,degrees,14,4,ArXeq,AYyeq,0,3
rotation,degrees,14,4,GUkgN,GUkgN,1,5
rotation,degrees,14,4,XZGQg,XZGQg,1,5
rotation,degrees,14,4,UV17n,UV17n,1,5
rotation,degrees,14,4,eQsCi,eQsCi,1,5
rotation,degrees,14,4,OQWvo,OOWv6,0,3
rotation,degrees,14,4,8AOxb,8HOxb,0,4
rotation,degrees,14,4,vgIFD,vglFD,0,4
rotation,degrees,14,4,S5Rmg,s5Rmg,0,4
rotation,degrees,14,4,IjQgf,ljOgf,0,3
rotation,degrees,14,4,akcH1,akcH1,1,5
rotation,degrees,14,4,KKJm8,KKJm8,1,5
rotation,degrees,14,4,xTtqk,xTtck,0,4
rotation,degrees,14,4,dtDvO,dtDvO,1,5
rotation,degrees,14,4,lLF7Y,lLF7Y,1,5
rotation,degrees,14,4,tCign,tClgn,0,4
rotation,degrees,14,4,Edwda,Edwda,1,5
rotation,degrees,14,4,0FysH,OFysH,0,4
rotation,degrees,14,4,B6bRc,B6bRc,1,5
rotation,degrees,14,4,7tTVW,7tvW,0,2
rotation,degrees,14,4,7Vy3u,7Vy3u,1,5
rotation,degrees,14,4,SpbEn,spbEn,0,4
rotation,degrees,14,4,uMkuC,uMkvc,0,3
rotation,degrees,14,4,fITtE,1TtE,0,0
rotation,degrees,14,4,n6OMG,n6OMG,1,5
rotation,degrees,14,4,g9soP,g9s9P,0,4
rotation,degrees,14,4,bxMGc,bxMGc,1,5
rotation,degrees,14,4,KU6qq,KU6qq,1,5
rotation,degrees,14,4,f59xL,i59xL,0,4
rotation,degrees,18,5,s1jbe,s1lbe,0,4
rotation,degrees,18,5,4sI34,4sl34,0,4
rotation,degrees,18,5,tKx7U,tKx7U,1,5
rotation,degrees,18,5,Oucqi,OucqI,0,4
rotation,degrees,18,5,gc54X,gc54X,1,5
rotation,degrees,18,5,sJRm1,svRm1,0,4
rotation,degrees,18,5,g9q5K,g9q5K,1,5
rotation,degrees,18,5,qicVz,qcVz,0,1
rotation,degrees,18,5,6UFX1,6UFX1,1,5
rotation,degrees,18,5,pUpGJ,pUpGJ,1,5
rotation,degrees,18,5,leunw,lernw,0,4
rotation,degrees,18,5,vwgd3,wzc8,0,0
rotation,degrees,18,5,sKDQl,sKDQl,1,5
rotation,degrees,18,5,h87sr,787sr,0,4
rotation,degrees,18,5,lfqFS,lfqqFS,0,3
rotation,degrees,18,5,qMQlR,q47QR,0,2
rotation,degrees,18,5,IIkE4,lkE4,0,0
rotation,degrees,18,5,eu8aI,eu8aI,1,5
rotation,degrees,18,5,RsRz4,RsPvA,0,2
rotation,degrees,18,5,440sK,44OsK,0,4
rotation,degrees,18,5,WlCO7,WlcO7,0,4
rotation,degrees,18,5,It1Ds,t1Ds,0,0
rotation,degrees,18,5,rMZYY,rVZYY,0,4
rotation,degrees,18,5,2sPmb,9sPmb,0,4
rotation,degrees,18,5,LVLm2,LVLm2,1,5
rotation,degrees,18,5,mHloO,mHl6O,0,4
rotation,degrees,18,5,bKPWn,bKPWn,1,5
rotation,degrees,18,5,apMaq,apVaq,0,4
rotation,degrees,18,5,n7rfd,r1ttd,0,1
rotation,degrees,18,5,AAbdR,N6aR,0,0
rotation,degrees,18,5,85uGl,85vcG,0,2
rotation,degrees,18,5,KJC8h,KJc8h,0,4
rotation,degrees,18,5,pJ7fu,pJ7tu,0,4
rotation,degrees,18,5,8uqwc,8uqwc,1,5
rotation,degrees,18,5,VG3Gu,VG3Gu,1,5
rotation,degrees,18,5,GmF0m,GmFOn,0,3
rotation,degrees,18,5,GYsdS,GYsdS,1,5
rotation,degrees,18,5,s9LYo,s9LY6,0,4
rotation,degrees,18,5,4ubvr,4ubvr,1,5
rotation,degrees,18,5,4C0FS,4COFs,0,3
rotation,degrees,18,5,L9Als,L9AIs,0,4
rotation,degrees,18,5,piw8u,pln8u,0,3
rotation,degrees,18,5,x68PH,x68PH,1,5
rotation,degrees,18,5,kIbuV,kIbvV,0,4
rotation,degrees,18,5,ZVhNj,zVhNj,0,4
rotation,degrees,18,5,k9W7y,k9W7y,1,5
rotation,degrees,18,5,13EPa,18EPa,0,4
rotation,degrees,18,5,QvGxf,QvGxf,1,5
rotation,degrees,18,5,Dgt3G,Dgt3G,1,5
rotation,degrees,18,5,uuuIV,uulV,0,2
rotation,degrees,18,5,iSQaJ,isQaJ,0,4
rotation,degrees,18,5,5lizu,5lizu,1,5
rotation,degrees,18,5,eKUJC,eKUJc,0,4
rotation,degrees,18,5,ukxaD,ukceD,0,3
rotation,degrees,18,5,GT8xC,GT8xC,1,5
rotation,degrees,18,5,VDKuk,VDKuk,1,5
rotation,degrees,18,5,EnUYx,EnUVv,0,3
rotation,degrees,18,5,Lb6bF,Lb6bF,1,5
rotation,degrees,18,5,yInn4,yInn4,1,5
rotation,degrees,18,5,cEJsK,cEJsK,1,5
rotation,degrees,18,5,1hBhE,1hBhE,1,5
rotation,degrees,18,5,Ttaby,Traby,0,4
rotation,degrees,18,5,qeQ1k,qeO1k,0,4
rotation,degrees,18,5,ijCPD,lCPD,0,0
rotation,degrees,18,5,gvhNG,gvhNG,1,5
rotation,degrees,18,5,PVbAc,Pt64c,0,2
rotation,degrees,18,5,DAoot,D416a,0,1
rotation,degrees,18,5,Hagc6,re9c6,0,2
rotation,degrees,18,5,C9rsA,C9rsA,1,5
rotation,degrees,18,5,k1QXs,k1QXs,1,5
rotation,degrees,18,5,O0LII,OOLlI,0,3
rotation,degrees,18,5,0qDUd,OqDUd,0,4
rotation,degrees,18,5,9ezdG,9ezdG,1,5
rotation,degrees,18,5,TvKYK,rvVlY,0,1
rotation,degrees,18,5,A3Jao,A3Je6,0,3
rotation,degrees,18,5,BhFDo,BhFD6,0,4
rotation,degrees,18,5,CKKRl,cKKkRI,0,2
rotation,degrees,18,5,zYgfL,zYgfL,1,5
rotation,degrees,18,5,ptU3R,ptU8R,0,4
rotation,degrees,18,5,x6qzt,x6qzt,1,5
rotation,degrees,18,5,yB7XF,yB7XF,1,5
rotation,degrees,18,5,Q72kc,Q72kc,1,5
rotation,degrees,18,5,dJX2J,cvY2J,0,2
rotation,degrees,18,5,F6ZjE,F6ZIE,0,4
rotation,degrees,18,5,ZVbE7,zVbE7,0,4
rotation,degrees,18,5,KB0wx,kBOvx,0,2
rotation,degrees,18,5,741tE,741tE,1,5
rotation,degrees,18,5,JbR1k,JbR1k,1,5
rotation,degrees,18,5,cqvPz,cqvPz,1,5
rotation,degrees,18,5,9BIwy,98IwJ,0,3
rotation,degrees,18,5,bn6PU,bn6PU,1,5
rotation,degrees,18,5,9dKLI,9xYLI,0,3
rotation,degrees,18,5,DBlKs,DBIKs,0,4
rotation,degrees,18,5,KyGE4,hyGEz,0,3
rotation,degrees,18,5,TdReG,TdReG,1,5
rotation,degrees,18,5,6dtP1,6cP1,0,1
rotation,degrees,18,5,VDDBl,IOIB,0,1
rotation,degrees,18,5,O1Bvt,O1Bv,0,4
rotation,degrees,18,5,XBk4Q,XBk4Q,1,5
rotation,degrees,18,5,CVjZy,CViZy,0,4
rotation,degrees,18,5,r1rlX,r1rIX,0,4
rotation,degrees,18,5,iGgk4,Gsgx4,0,2
rotation,degrees,18,5,BjXg3,B7Aq8,0,1
rotation,degrees,18,5,i3D6c,i8D6c,0,4
rotation,degrees,18,5,NAErf,Ilf,0,0
rotation,degrees,18,5,BYxfA,BYxfA,1,5
rotation,degrees,18,5,WlOpY,W4OpY,0,4
rotation,degrees,18,5,C8pYc,C8pYc,1,5
rotation,degrees,18,5,65WJj,65WJI,0,4
rotation,degrees,18,5,8tIhU,8tlhU,0,4
rotation,degrees,18,5,a0G7G,aOG7G,0,4
rotation,degrees,18,5,6JGmI,6vGm,0,3
rotation,degrees,18,5,1saKV,1saKV,1,5
rotation,degrees,18,5,WYvTZ,WYv1Z,0,4
rotation,degrees,18,5,ULtbO,ULtbO,1,5
rotation,degrees,18,5,ZRspw,ZRspw,1,5
rotation,degrees,18,5,UV911,Ul91,0,3
rotation,degrees,18,5,pePNl,aePI,0,2
rotation,degrees,18,5,C0qNZ,COqNz,0,3
rotation,degrees,18,5,23KL2,23KL2,1,5
rotation,degrees,18,5,lhPcy,hiPcy,0,3
rotation,degrees,18,5,u32K7,u32K7,1,5
rotation,degrees,18,5,yecvR,JecvR,0,4
rotation,degrees,18,5,KOYK1,KOYK1,1,5
rotation,degrees,18,5,8KYWk,8KYNk,0,4
rotation,degrees,18,5,phdsA,phdsA,1,5
rotation,degrees,18,5,OBad7,OBaqZ,0,3
rotation,degrees,18,5,YqVlY,YqVIY,0,4
rotation,degrees,18,5,hjc2T,hjc27,0,4
rotation,degrees,18,5,WZlQJ,WzIQJ,0,3
rotation,degrees,18,5,56zBQ,56zBQ,1,5
rotation,degrees,18,5,BDVK0,BDVKe,0,4
rotation,degrees,18,5,Lsw8J,Lsw8J,1,5
rotation,degrees,18,5,Lht6Y,Lht6Y,1,5
rotation,degrees,18,5,BjWrS,BjWrs,0,4
rotation,degrees,18,5,EP5Wq,EP5Wq,1,5
rotation,degrees,18,5,wBPnM,wBPnM,1,5
rotation,degrees,18,5,LFCdV,LFcdV,0,4
rotation,degrees,18,5,ZHn3e,ZHn3e,1,5
rotation,degrees,18,5,M5aLk,M5eLx,0,3
rotation,degrees,18,5,45Chc,45Chc,1,5
rotation,degrees,18,5,v2hq0,v2hqO,0,4
rotation,degrees,18,5,n7qQj,n7qOj,0,4
rotation,degrees,18,5,QY6BX,QT63Y,0,2
rotation,degrees,18,5,iXE63,VSE63,0,3
rotation,degrees,18,5,DgU9D,DgU9D,1,5
rotation,degrees,18,5,08d2g,O8d2g,0,4
rotation,degrees,18,5,2bdHG,2bdHg,0,4
rotation,degrees,18,5,qlAnS,qlAnS,1,5
rotation,degrees,18,5,qxVQc,qxVQc,1,5
rotation,degrees,18,5,7AzM2,1NzM2,0,3
rotation,degrees,18,5,fE91j,iE91j,0,4
rotation,degrees,18,5,XDfI2,XD7i2,0,3
rotation,degrees,18,5,pEAQj,pEAQj,1,5
rotation,degrees,18,5,n7pmv,n7pmv,1,5
rotation,degrees,18,5,i75Yq,i75Yq,1,5
rotation,degrees,18,5,s8Nrx,s8Nrx,1,5
rotation,degrees,18,5,dy6dJ,dy6dJ,1,5
rotation,degrees,18,5,5EJq5,5EJq5,1,5
rotation,degrees,18,5,xHuf0,xHuiO,0,3
rotation,degrees,18,5,166zK,166zK,1,5
rotation,degrees,18,5,8TLt0,8TLtO,0,4
rotation,degrees,18,5,GTTZX,G1TzX,0,3
rotation,degrees,18,5,34dyX,84dyX,0,4
rotation,degrees,18,5,ss7aZ,ss7az,0,4
rotation,degrees,18,5,Ukgw3,Uk9w3,0,4
rotation,degrees,18,5,t8e0P,t8eOP,0,4
rotation,degrees,18,5,OL85u,Ot85u,0,4
rotation,degrees,18,5,38w10,38w1O,0,4
rotation,degrees,18,5,3pUKt,3pUYt,0,4
rotation,degrees,18,5,ONqNH,ONqNH,1,5
rotation,degrees,18,5,ArXeq,AYyeq,0,3
rotation,degrees,18,5,GUkgN,GUkgN,1,5
rotation,degrees,18,5,XZGQg,XZGOg,0,4
rotation,degrees,18,5,UV17n,UV17n,1,5
rotation,degrees,18,5,eQsCi,eQsCi,1,5
rotation,degrees,18,5,OQWvo,OQWve,0,4
rotation,degrees,18,5,8AOxb,8HOxb,0,4
rotation,degrees,18,5,vgIFD,vglFD,0,4
rotation,degrees,18,5,S5Rmg,s5Rmg,0,4
rotation,degrees,18,5,IjQgf,7iQ9f,0,2
rotation,degrees,18,5,akcH1,akcH7,0,4
rotation,degrees,18,5,KKJm8,kKKJm8,0,1
rotation,degrees,18,5,xTtqk,xTiqk,0,4
rotation,degrees,18,5,dtDvO,dtDvO,1,5
rotation,degrees,18,5,lLF7Y,lLF7Y,1,5
rotation,degrees,18,5,tCign,tCI97,0,2
rotation,degrees,18,5,Edwda,Ecvca,0,2
rotation,degrees,18,5,0FysH,OFysH,0,4
rotation,degrees,18,5,B6bRc,B6bRc,1,5
rotation,degrees,18,5,7tTVW,7tTvW,0,4
rotation,degrees,18,5,7Vy3u,1N13u,0,2
rotation,degrees,18,5,SpbEn,s6bEn,0,3
rotation,degrees,18,5,uMkuC,uMkuc,0,4
rotation,degrees,18,5,fITtE,1TtE,0,0
rotation,degrees,18,5,n6OMG,n6Olg,0,3
rotation,degrees,18,5,g9soP,g9s9P,0,4
rotation,degrees,18,5,bxMGc,bxMGc,1,5
rotation,degrees,18,5,KU6qq,hU6qq,0,4
rotation,degrees,18,5,f59xL,i59xL,0,4
lines,count,1,1,s1jbe,s1lbe,0,4
lines,count,1,1,4sI34,4sl34,0,4
lines,count,1,1,tKx7U,tkx7U,0,4
lines,count,1,1,Oucqi,Orcqi,0,4
lines,count,1,1,gc54X,gc54X,1,5
lines,count,1,1,sJRm1,sJRm1,1,5
lines,count,1,1,g9q5K,g9q5K,1,5
lines,count,1,1,qicVz,qIcVz,0,4
lines,count,1,1,6UFX1,6UFX1,1,5
lines,count,1,1,pUpGJ,pUpGJ,1,5
lines,count,1,1,leunw,leunw,1,5
lines,count,1,1,vwgd3,wgd8,0,0
lines,count,1,1,sKDQl,sKDQI,0,4
lines,count,1,1,h87sr,h87sr,1,5
lines,count,1,1,lfqFS,ItqFs,0,2
lines,count,1,1,qMQlR,qMQIR,0,4
lines,count,1,1,IIkE4,IlkE4,0,4
lines,count,1,1,eu8aI,eu8aI,1,5
lines,count,1,1,RsRz4,RsRz4,1,5
lines,count,1,1,440sK,44OsK,0,4
lines,count,1,1,WlCO7,WicO7,0,3
lines,count,1,1,It1Ds,lt1Ds,0,4
lines,count,1,1,rMZYY,rMZYY,1,5
lines,count,1,1,2sPmb,2sPmb,1,5
lines,count,1,1,LVLm2,LVLm2,1,5
lines,count,1,1,mHloO,mHl6O,0,4
lines,count,1,1,bKPWn,bKPWn,1,5
lines,count,1,1,apMaq,apVaq,0,4
lines,count,1,1,n7rfd,n7rid,0,4
lines,count,1,1,AAbdR,AAbdR,1,5
lines,count,1,1,85uGl,85uGl,1,5
lines,count,1,1,KJC8h,KJC8h,1,5
lines,count,1,1,pJ7fu,pJ7tu,0,4
lines,count,1,1,8uqwc,8uqwc,1,5
lines,count,1,1,VG3Gu,vG3Gu,0,4
lines,count,1,1,GmF0m,GmFOm,0,4
lines,count,1,1,GYsdS,GYsds,0,4
lines,count,1,1,s9LYo,s9LY6,0,4
lines,count,1,1,4ubvr,4ubvr,1,5
lines,count,1,1,4C0FS,4COFs,0,3
lines,count,1,1,L9Als,L9AIs,0,4
lines,count,1,1,piw8u,ptw8u,0,4
lines,count,1,1,x68PH,x68PH,1,5
lines,count,1,1,kIbuV,kIbuV,1,5
lines,count,1,1,ZVhNj,zvhNi,0,2
lines,count,1,1,k9W7y,k9W7y,1,5
lines,count,1,1,13EPa,13EPa,1,5
lines,count,1,1,QvGxf,QvGxf,1,5
lines,count,1,1,Dgt3G,Dgt3G,1,5
lines,count,1,1,uuuIV,uulV,0,2
lines,count,1,1,iSQaJ,tsQaJ,0,3
lines,count,1,1,5lizu,5Izu,0,1
lines,count,1,1,eKUJC,eKUJc,0,4
lines,count,1,1,ukxaD,ukxaD,1,5
lines,count,1,1,GT8xC,GT8xc,0,4
lines,count,1,1,VDKuk,VDKuk,1,5
lines,count,1,1,EnUYx,EnUYx,1,5
lines,count,1,1,Lb6bF,Lb6bF,1,5
lines,count,1,1,yInn4,ylnn4,0,4
lines,count,1,1,cEJsK,cEJsK,1,5
lines,count,1,1,1hBhE,1hBhE,1,5
lines,count,1,1,Ttaby,Traby,0,4
lines,count,1,1,qeQ1k,qeQ1k,1,5
lines,count,1,1,ijCPD,ljCPD,0,4
lines,count,1,1,gvhNG,gvhNG,1,5
lines,count,1,1,PVbAc,PvbAc,0,4
lines,count,1,1,DAoot,DA66t,0,3
lines,count,1,1,Hagc6,Hegc6,0,4
lines,count,1,1,C9rsA,c9rsA,0,4
lines,count,1,1,k1QXs,k1QXs,1,5
lines,count,1,1,O0LII,OOLI,0,3
lines,count,1,1,0qDUd,OqDUd,0,4
lines,count,1,1,9ezdG,9ezdG,1,5
lines,count,1,1,TvKYK,TvKYK,1,5
lines,count,1,1,A3Jao,A3Jae,0,4
lines,count,1,1,BhFDo,BhFD6,0,4
lines,count,1,1,CKKRl,ckkRI,0,1
lines,count,1,1,zYgfL,zYgfL,1,5
lines,count,1,1,ptU3R,ptU3R,1,5
lines,count,1,1,x6qzt,x6qzt,1,5
lines,count,1,1,yB7XF,yB7XF,1,5
lines,count,1,1,Q72kc,Q72kc,1,5
lines,count,1,1,dJX2J,dJX2J,1,5
lines,count,1,1,F6ZjE,F6ZIE,0,4
lines,count,1,1,ZVbE7,ZvbE7,0,4
lines,count,1,1,KB0wx,KBOwx,0,4
lines,count,1,1,741tE,741tE,1,5
lines,count,1,1,JbR1k,JbR1k,1,5
lines,count,1,1,cqvPz,cqvPz,1,5
lines,count,1,1,9BIwy,9Blwy,0,4
lines,count,1,1,bn6PU,bn6PU,1,5
lines,count,1,1,9dKLI,9dKLI,1,5
lines,count,1,1,DBlKs,DBIks,0,3
lines,count,1,1,KyGE4,KyGE4,1,5
lines,count,1,1,TdReG,TdReG,1,5
lines,count,1,1,6dtP1,6dtP1,1,5
lines,count,1,1,VDDBl,vDDBl,0,4
lines,count,1,1,O1Bvt,O1Bvu,0,4
lines,count,1,1,XBk4Q,XBk4Q,1,5
lines,count,1,1,CVjZy,cVlZy,0,3
lines,count,1,1,r1rlX,r1rlX,1,5
lines,count,1,1,iGgk4,iGgk4,1,5
lines,count,1,1,BjXg3,BjXgs,0,4
lines,count,1,1,i3D6c,i3D6c,1,5
lines,count,1,1,NAErf,NAEIf,0,4
lines,count,1,1,BYxfA,BYxIA,0,4
lines,count,1,1,WlOpY,WIOpY,0,4
lines,count,1,1,C8pYc,C8pYc,1,5
lines,count,1,1,65WJj,65WJI,0,4
lines,count,1,1,8tIhU,8tlhU,0,4
lines,count,1,1,a0G7G,aOG7G,0,4
lines,count,1,1,6JGmI,6JGml,0,4
lines,count,1,1,1saKV,1saKV,1,5
lines,count,1,1,WYvTZ,WYvIZ,0,4
lines,count,1,1,ULtbO,ULtbO,1,5
lines,count,1,1,ZRspw,ZRepw,0,4
lines,count,1,1,UV911,UV911,1,5
lines,count,1,1,pePNl,pePNI,0,4
lines,count,1,1,C0qNZ,COqNz,0,3
lines,count,1,1,23KL2,23KL2,1,5
lines,count,1,1,lhPcy,IhPcy,0,4
lines,count,1,1,u32K7,u32K7,1,5
lines,count,1,1,yecvR,yecvR,1,5
lines,count,1,1,KOYK1,KOYK1,1,5
lines,count,1,1,8KYWk,8KYWk,1,5
lines,count,1,1,phdsA,phdsA,1,5
lines,count,1,1,OBad7,OBad7,1,5
lines,count,1,1,YqVlY,YqVIY,0,4
lines,count,1,1,hjc2T,hIc2T,0,4
lines,count,1,1,WZlQJ,WzlQJ,0,4
lines,count,1,1,56zBQ,56zBO,0,4
lines,count,1,1,BDVK0,BDVKO,0,4
lines,count,1,1,Lsw8J,Lsw8J,1,5
lines,count,1,1,Lht6Y,Lht6Y,1,5
lines,count,1,1,BjWrS,BjWrs,0,4
lines,count,1,1,EP5Wq,EP5Wq,1,5
lines,count,1,1,wBPnM,wBPnM,1,5
lines,count,1,1,LFCdV,LFcdV,0,4
lines,count,1,1,ZHn3e,ZHn3e,1,5
lines,count,1,1,M5aLk,M5aLk,1,5
lines,count,1,1,45Chc,45Chc,1,5
lines,count,1,1,v2hq0,v2hqO,0,4
lines,count,1,1,n7qQj,n7qOj,0,4
lines,count,1,1,QY6BX,QY6BX,1,5
lines,count,1,1,iXE63,iXE63,1,5
lines,count,1,1,DgU9D,DgU9D,1,5
lines,count,1,1,08d2g,O8d2g,0,4
lines,count,1,1,2bdHG,2bdHG,1,5
lines,count,1,1,qlAnS,qIAnS,0,4
lines,count,1,1,qxVQc,qxVQc,1,5
lines,count,1,1,7AzM2,7AzM2,1,5
lines,count,1,1,fE91j,fE91j,1,5
